1 1:-85.55555556 2:-54.48927039 3:-83.25373134
1 1:-79.72727273 2:-55.3125 3:-78.75
4 1:0 2:-78 3:0
3 1:-55.16666667 2:-62.36363636 3:-79.28484848
1 1:-64.66206897 2:-49.78723404 3:-74.86875
3 1:-60 2:-66 3:0
2 1:0 2:-88 3:-57.51236749
2 1:0 2:-80 3:-48.46153846
3 1:-50.95238095 2:-60.48888889 3:-78
2 1:0 2:-82.5 3:-50
1 1:-66 2:0 3:-84
2 1:0 2:-75.6 3:-34.89171975
2 1:-84 2:0 3:-76
3 1:0 2:0 3:-85.33333333
3 1:-54.74285714 2:-68.52941176 3:0
1 1:-71.97530864 2:-52.46666667 3:-77.73684211
1 1:-68.98591549 2:-44.26771654 3:-66.2629108
1 1:-79 2:-53.72727273 3:-77.71428571
2 1:-86 2:-85.6 3:-46.12903226
1 1:-74.72413793 2:-54.76190476 3:-78.19393939
1 1:-81.40594059 2:-51.48543689 3:-77.8700361
1 1:-70.7238806 2:-59.70087977 3:-79.64485981
1 1:-66.4057971 2:-51.1875 3:-75.89787234
3 1:0 2:-66.7826087 3:-82.28571429
4 1:-70.29787234 2:-77.4251497 3:-79.36363636
3 1:-56.75 2:-72 3:0
3 1:-54.08450704 2:-62.75510204 3:-82.55727554
4 1:-70 2:-88 3:-84
1 1:-74.3960396 2:-55.9123506 3:-76.39111111
1 1:-72 2:-50 3:-84
1 1:0 2:-54 3:0
1 1:-77.14285714 2:-57.12121212 3:-80.85436893
4 1:-68.33333333 2:-82.5 3:-84
2 1:-84 2:0 3:-51.71428571
1 1:-80.98947368 2:-56.72847682 3:-87.66666667
3 1:-59.24324324 2:-77.11111111 3:-86
1 1:-70.42105263 2:-42.84132841 3:-82.70588235
1 1:-67.57635468 2:-48.31858407 3:-81.8442623
1 1:-65.87368421 2:-42.32283465 3:-72.60493827
4 1:-72 2:-80.44444444 3:-71
3 1:-55.50943396 2:-64.52910053 3:-81.48178138
3 1:-54.15625 2:-64.88333333 3:-79.28440367
1 1:-83.89473684 2:-53.64285714 3:-86.63583815
1 1:-70.31858407 2:-51.89634146 3:-76.51219512
1 1:-71.59036145 2:-45.68181818 3:-79.73765867
1 1:-82.45454545 2:-55.14285714 3:-77.63636364
4 1:-61 2:-78.66666667 3:-84
4 1:-69.25 2:-75.38053097 3:-83.39130435
3 1:-64.25 2:-64.82474227 3:-82.61538462
2 1:0 2:0 3:-49.33333333
1 1:-81.15789474 2:-58.45833333 3:-83.96923077
3 1:-58.4 2:-65 3:-81
2 1:-84 2:-73.14285714 3:-46.26086957
3 1:-51.75 2:-67.63636364 3:0
2 1:0 2:-85.33333333 3:0
3 1:-58.325 2:-58 3:0
2 1:0 2:0 3:-49.63636364
2 1:-88 2:0 3:0
2 1:-84 2:-74.47826087 3:-53.3654485
2 1:0 2:-85 3:-53.71428571
3 1:-56.8 2:-63.71428571 3:-84.66666667
1 1:-67.52941176 2:-70.44444444 3:-72.66666667
3 1:-53.5 2:-62 3:0
3 1:-56 2:-66.35294118 3:-80
1 1:-73.68205128 2:-51.34117647 3:-76.83127572
1 1:-65.5 2:-43.14285714 3:-74.88888889
2 1:0 2:-84 3:-56
3 1:-57.57894737 2:-59.06521739 3:0
3 1:-51.63636364 2:-57.37142857 3:-86
1 1:-67.73584906 2:-50.94520548 3:-81.24203822
3 1:-57.24719101 2:-65.66779661 3:-86.37209302
1 1:-75 2:-46.42857143 3:-77.00456621
2 1:-86 2:-80.92307692 3:-61.79361179
3 1:-57.89189189 2:-58.13397129 3:0
1 1:-76 2:-67.5 3:-79.2
2 1:0 2:-80 3:-42.41730769
2 1:0 2:-71.2972973 3:-55.77816291
3 1:0 2:-66.85714286 3:-80.73684211
1 1:-73.66666667 2:-53.22222222 3:-78.91666667
3 1:-59.42857143 2:-70 3:0
3 1:0 2:-60.36363636 3:-86.88235294
3 1:-56.5 2:-68 3:-76
1 1:-72.8 2:-57.33333333 3:-68
1 1:-71.22580645 2:-55.48115299 3:-77.70636215
3 1:0 2:-60.26666667 3:-78
2 1:0 2:-70.94 3:-52.30769231
1 1:-81.33333333 2:-51.92783505 3:-74.37704918
2 1:0 2:0 3:-49.33333333
3 1:-59 2:-74 3:0
2 1:0 2:0 3:-61.5
1 1:-71.75609756 2:-51.24528302 3:-75.69230769
3 1:-57.23076923 2:-72.8 3:0
2 1:0 2:-80 3:-55.13829787
1 1:-64.10526316 2:-44.32 3:-69.78504673
1 1:-71.66064982 2:-57.05190311 3:-81.63636364
3 1:-55.46788991 2:-66.595 3:-81.0367893
3 1:-48.30769231 2:-66.51612903 3:-80
1 1:-76.26206897 2:-49.95948435 3:-78.66930693
1 1:-76.97887324 2:-55.90513834 3:-81.98058252
2 1:0 2:-78 3:-56
1 1:-75.5 2:-58.25 3:0
1 1:-72.03921569 2:-57.1257485 3:-80.45810056
1 1:-83.2920354 2:-58.87528345 3:-79.45454545
3 1:-62.5 2:-66 3:0
3 1:0 2:-79.57746479 3:0
3 1:-59.33333333 2:-77 3:0
3 1:-51.60465116 2:-65.09615385 3:0
2 1:0 2:-84 3:-46.66666667
3 1:-54 2:-66.88888889 3:0
2 1:0 2:-72.85714286 3:-53.3958539
3 1:-56.07659574 2:-64.92444444 3:-82.18571429
1 1:-80 2:-54.64516129 3:-78.57142857
1 1:-74.25 2:-50.75 3:-76.04347826
1 1:-66 2:-50.35772358 3:-80.995671
1 1:-73.6 2:-56.66666667 3:-68
1 1:-84.17112299 2:-53.23580034 3:-83.24105754
2 1:-82 2:-73.5 3:-39.6
3 1:-60.5 2:-61 3:0
1 1:-72 2:-50.70967742 3:-75.36416185
3 1:-55.11111111 2:-63.33333333 3:0
2 1:0 2:0 3:-54.57142857
2 1:0 2:0 3:-56
4 1:-77.84 2:-83.45454545 3:-82.66666667
3 1:-58.57142857 2:0 3:-84
2 1:0 2:0 3:-48
2 1:0 2:0 3:-46.74285714
2 1:0 2:-84 3:0
2 1:-88 2:0 3:-47.12820513
3 1:-59.55172414 2:-71.51898734 3:0
1 1:-72.56338028 2:-53.21481481 3:-82.45833333
3 1:-55.56521739 2:-64.64220183 3:-83.97826087
3 1:-56.98039216 2:-60.6 3:-82.95238095
2 1:0 2:0 3:-46
3 1:-63.3 2:-73.42857143 3:-80
4 1:-68.44 2:-76.24203822 3:-74.875
2 1:-84 2:0 3:-48
3 1:-60 2:-70 3:0
3 1:-51.40425532 2:-62.2 3:-81.04347826
3 1:-54.90909091 2:-66.42857143 3:-81.66666667
3 1:-56 2:-58 3:0
1 1:-69.33333333 2:-52.4 3:-73.2
1 1:-72.42424242 2:-61.90432099 3:-80.22485207
3 1:-62 2:-60.22222222 3:0
2 1:0 2:-72.70588235 3:-48.47058824
1 1:-79 2:-54 3:-82
3 1:-57.56756757 2:-66.68965517 3:0
4 1:-76 2:-79 3:-70.5
3 1:-49.6 2:0 3:0
2 1:0 2:-82 3:-83
3 1:0 2:-68.48 3:0
3 1:-57.55555556 2:-68.16326531 3:-86
2 1:0 2:0 3:-56
1 1:-72.21311475 2:-56.18595041 3:-81.31746032
3 1:-59.2 2:-73.71428571 3:0
3 1:-64.2 2:-72.54545455 3:0
3 1:-64.9 2:-71.42857143 3:-86
1 1:-74.09411765 2:-57.20888889 3:-82.45833333
3 1:-51.82857143 2:-62.53012048 3:-83.56756757
1 1:-68.91620112 2:-44.0203666 3:-79.29707113
3 1:0 2:-60 3:0
3 1:-56.94545455 2:-68.46153846 3:0
3 1:-56.11764706 2:-64.57534247 3:-82.359375
1 1:-69.94202899 2:-55.88333333 3:-80.61111111
2 1:0 2:-86 3:0
1 1:-69.17073171 2:-51.52879581 3:-78.73038516
1 1:-76.07017544 2:-45.86813187 3:-77.87283237
4 1:-73.33333333 2:-78.98181818 3:-80
3 1:-58 2:0 3:0
1 1:-76.72 2:-64 3:-80.16666667
3 1:0 2:-61.5 3:-84
1 1:-73.33333333 2:-49.26773455 3:-74.1025641
2 1:0 2:0 3:-53
3 1:-58 2:-73 3:0
1 1:-84.95744681 2:-62.08602151 3:-80.85714286
1 1:-76.1875 2:-52.73529412 3:-74.65
2 1:0 2:0 3:-51
4 1:-60.08459215 2:-74.17182131 3:-83.33333333
2 1:0 2:0 3:-64.66666667
1 1:-68.96875 2:-43.47008547 3:-80.76923077
3 1:-59.15789474 2:-70.64705882 3:0
1 1:-73.58208955 2:-60.28571429 3:-72.72727273
3 1:-58.31858407 2:-68.47272727 3:-82
3 1:-58.15238095 2:-72.65217391 3:0
2 1:0 2:-76 3:-54.125
1 1:-70.64516129 2:-55.21212121 3:-77.53846154
3 1:-54.82296651 2:-58.83804627 3:0
4 1:-82 2:0 3:-84
2 1:0 2:-74 3:-53.6
3 1:-58.83333333 2:-65.71428571 3:-83.25
3 1:-53.39393939 2:-68.58333333 3:0
3 1:-51.50980392 2:-63.69285714 3:-80.26373626
1 1:-81.25373134 2:-60.26710098 3:-82.34543454
1 1:-69.23076923 2:-54.34782609 3:-69.92857143
4 1:-71.00884956 2:-75.38709677 3:-80.61988304
1 1:-72.57416268 2:-49.55691057 3:-80.07710843
4 1:-64.84615385 2:-74.11707317 3:-76.33333333
2 1:-84 2:-73.03448276 3:-52.19803747
1 1:-68.359375 2:-60.83667622 3:-76.0622084
3 1:-57.80952381 2:-71.77777778 3:-86
2 1:0 2:-86.66666667 3:-58.89106145
1 1:-80.73333333 2:-53.96590909 3:-81.92258065
4 1:-63.49693252 2:-77.88188976 3:-84
1 1:-64.9375 2:-56.24324324 3:-66.89171975
2 1:-84 2:-72 3:-41.45454545
3 1:-55.21917808 2:-65.47572816 3:-81.12302839
3 1:-59.65482234 2:-70.94339623 3:0
3 1:-58.5 2:-74 3:0
2 1:-86 2:-74.61538462 3:0
3 1:-57.07575758 2:-61.80555556 3:-83.97435897
3 1:0 2:-66 3:0
2 1:0 2:0 3:-47.33333333
3 1:-70.57142857 2:-84.76923077 3:0
3 1:-62.8 2:-74.5 3:0
3 1:-58 2:-72.33333333 3:-88
3 1:-60.55555556 2:-74.13333333 3:-80
2 1:0 2:0 3:-56
3 1:-37.09129512 2:-61.09824561 3:0
3 1:-61.66666667 2:-69.5 3:0
3 1:-69.47826087 2:-83.81818182 3:0
1 1:-68.14414414 2:-45.86909091 3:-74.7854251
2 1:0 2:-86 3:0
1 1:-75.93548387 2:-44.18666667 3:-82.03157895
3 1:-47 2:-66 3:-78
1 1:-74.34285714 2:-53.7826087 3:-81.57333333
4 1:-78 2:0 3:-84
3 1:-61.46296296 2:-64.2875817 3:-79.51181102
1 1:-77.44871795 2:-58.0751634 3:-79.72256098
3 1:-58 2:0 3:0
3 1:-61.35483871 2:-71.85185185 3:-83.52380952
1 1:-69.55294118 2:-56.61212121 3:-74
3 1:0 2:-67.42857143 3:-80.76923077
3 1:-60.71428571 2:-72.25 3:-85.14285714
2 1:-84 2:0 3:-58
2 1:0 2:-84.25 3:-52.85714286
2 1:-86 2:-86 3:-45.84117647
1 1:-76.83333333 2:-60.875 3:0
3 1:-58 2:-65.14285714 3:0
3 1:0 2:-62 3:0
2 1:-86.4 2:-88 3:-42.84210526
3 1:-54.83495146 2:-69.77777778 3:-84.63888889
1 1:-64.52083333 2:-47.68852459 3:-75.74297189
1 1:-65.88235294 2:-45.6 3:-73.33333333
1 1:-76 2:-53.55555556 3:-78
3 1:-59.85714286 2:-72.25 3:0
1 1:-72.33160622 2:-56.42512077 3:-71.9682035
1 1:-69.84 2:-47 3:-80.5
1 1:-76.52631579 2:-51.45945946 3:-80.8
1 1:-67.75555556 2:-51.49275362 3:-76.63309353
3 1:-58 2:-65.33333333 3:0
